"id","question","sparql","answer"
"313","Which year were the APA Building, Melbourne completed?","select  ?o    {    <http://dbpedia.org/resource/APA_Building,_Melbourne> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1889"
"314","Which year were the Lovells Island Range Lights completed?","select  ?o    {    <http://dbpedia.org/resource/Lovells_Island_Range_Lights> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1903"
"315","Which year were the Lovett Tower completed?","select  ?o    {    <http://dbpedia.org/resource/Lovett_Tower> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1973"
"316","Which year were the Low Flight Strip completed?","select  ?o    {    <http://dbpedia.org/resource/Low_Flight_Strip> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1942"
"317","Which year were the Low Head Lighthouse completed?","select  ?o    {    <http://dbpedia.org/resource/Low_Head_Lighthouse> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1833"
"318","Which year were the Low Isles Light completed?","select  ?o    {    <http://dbpedia.org/resource/Low_Isles_Light> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1874"
"319","Which year were the Low Light of the Hook of Holland completed?","select  ?o    {    <http://dbpedia.org/resource/Low_Light_of_the_Hook_of_Holland> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1899"
"320","Which year were the Low Point Lighthouse completed?","select  ?o    {    <http://dbpedia.org/resource/Low_Point_Lighthouse> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1832 (first)"
"321","Which year were the Lower Barracks completed?","select  ?o    {    <http://dbpedia.org/resource/Lower_Barracks> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1796"
"322","Which year were the Lower Dock Street drill hall, Newport completed?","select  ?o    {    <http://dbpedia.org/resource/Lower_Dock_Street_drill_hall,_Newport> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1867"
"323","Which year were the Lower Hutt Central Fire Station completed?","select  ?o    {    <http://dbpedia.org/resource/Lower_Hutt_Central_Fire_Station> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1955"
"324","Which year were the Lower Huxley Hall completed?","select  ?o    {    <http://dbpedia.org/resource/Lower_Huxley_Hall> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","15th century"
"325","Which year were the Lower Tüchersfeld Castle completed?","select  ?o    {    <http://dbpedia.org/resource/Lower_Tüchersfeld_Castle> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","13th century"
"326","Which year were the Lowestoft Lighthouse completed?","select  ?o    {    <http://dbpedia.org/resource/Lowestoft_Lighthouse> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1676 (third)"
"327","Which year were the Lowry Air Force Base completed?","select  ?o    {    <http://dbpedia.org/resource/Lowry_Air_Force_Base> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1937-1941"
"328","Which year were the Lowville Masonic Temple completed?","select  ?o    {    <http://dbpedia.org/resource/Lowville_Masonic_Temple> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1928"
"329","Which year were the Loyettes Airfield completed?","select  ?o    {    <http://dbpedia.org/resource/Loyettes_Airfield> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1944"
"330","Which year were the Lualualei VLF transmitter completed?","select  ?o    {    <http://dbpedia.org/resource/Lualualei_VLF_transmitter> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1972"
"331","Which year were the Lubec Channel Light completed?","select  ?o    {    <http://dbpedia.org/resource/Lubec_Channel_Light> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1890"
"332","Which year were the Lubomirski Palace Opole Lubelskie completed?","select  ?o    {    <http://dbpedia.org/resource/Lubomirski_Palace_(Opole_Lubelskie)> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1773"
"333","Which year were the Lubomirski Palace, Warsaw completed?","select  ?o    {    <http://dbpedia.org/resource/Lubomirski_Palace,_Warsaw> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","Before 1712"
"334","Which year were the Lucan Bridge completed?","select  ?o    {    <http://dbpedia.org/resource/Lucan_Bridge> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1814"
"335","Which year were the Lucens Castle completed?","select  ?o    {    <http://dbpedia.org/resource/Lucens_Castle> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","13th century"
"336","Which year were the Lucera Airfield completed?","select  ?o    {    <http://dbpedia.org/resource/Lucera_Airfield> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1943"
"337","Which year were the Lucky Knot Bridge completed?","select  ?o    {    <http://dbpedia.org/resource/Lucky_Knot_Bridge> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","October 2016"
"338","Which year were the Lucky One Mall completed?","select  ?o    {    <http://dbpedia.org/resource/Lucky_One_Mall> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","2017"
"339","Which year were the Ludendorff Bridge completed?","select  ?o    {    <http://dbpedia.org/resource/Ludendorff_Bridge> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1919"
"340","Which year were the Ludington Light completed?","select  ?o    {    <http://dbpedia.org/resource/Ludington_Light> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1871"
"341","Which year were the Ludlam's Beach Light completed?","select  ?o    {    <http://dbpedia.org/resource/Ludlam's_Beach_Light> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1885"
"342","Which year were the Ludlow Castle completed?","select  ?o    {    <http://dbpedia.org/resource/Ludlow_Castle> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1066–85"
"343","Which year were the Ludwigsburg Palace completed?","select  ?o    {    <http://dbpedia.org/resource/Ludwigsburg_Palace> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1733"
"344","Which year were the Ludza Castle completed?","select  ?o    {    <http://dbpedia.org/resource/Ludza_Castle> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1433"
"345","Which year were the Lufkin Air Force Station completed?","select  ?o    {    <http://dbpedia.org/resource/Lufkin_Air_Force_Station> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1957"
"346","Which year were the Luganville Airfield completed?","select  ?o    {    <http://dbpedia.org/resource/Luganville_Airfield> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1943"
"347","Which year were the Luganville Seaplane Base completed?","select  ?o    {    <http://dbpedia.org/resource/Luganville_Seaplane_Base> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1942"
"348","Which year were the Lugard Road completed?","select  ?o    {    <http://dbpedia.org/resource/Lugard_Road> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","March 1921"
"349","Which year were the Luins Castle completed?","select  ?o    {    <http://dbpedia.org/resource/Luins_Castle> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","14th century"
"350","Which year were the Lukang Ai Gate completed?","select  ?o    {    <http://dbpedia.org/resource/Lukang_Ai_Gate> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1839"
"351","Which year were the Lukang Kinmen Hall completed?","select  ?o    {    <http://dbpedia.org/resource/Lukang_Kinmen_Hall> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1805"
"352","Which year were the Lukang Rimao Hang completed?","select  ?o    {    <http://dbpedia.org/resource/Lukang_Rimao_Hang> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1784"
"353","Which year were the Luke Air Force Base completed?","select  ?o    {    <http://dbpedia.org/resource/Luke_Air_Force_Base> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","(as Luke Field)"
"354","Which year were the Lululaund completed?","select  ?o    {    <http://dbpedia.org/resource/Lululaund> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1894"
"355","Which year were the Lulworth Camp completed?","select  ?o    {    <http://dbpedia.org/resource/Lulworth_Camp> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1918"
"356","Which year were the Lulworth Ranges completed?","select  ?o    {    <http://dbpedia.org/resource/Lulworth_Ranges> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1917"
"357","Which year were the Luma Tower completed?","select  ?o    {    <http://dbpedia.org/resource/Luma_Tower> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1938"
"358","Which year were the Lumbia Airfield completed?","select  ?o    {    <http://dbpedia.org/resource/Lumbia_Airfield> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1930s"
"359","Which year were the Luna Gardens completed?","select  ?o    {    <http://dbpedia.org/resource/Luna_Gardens> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1999"
"360","Which year were the Luna Leederville completed?","select  ?o    {    <http://dbpedia.org/resource/Luna_Leederville> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1927"
"361","Which year were the Lundbygård completed?","select  ?o    {    <http://dbpedia.org/resource/Lundbygård> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1833 (Ny Oremandsgaard)"
"362","Which year were the Luneta Hotel completed?","select  ?o    {    <http://dbpedia.org/resource/Luneta_Hotel> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1919"
"363","Which year were the Lungholm completed?","select  ?o    {    <http://dbpedia.org/resource/Lungholm> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1756"
"364","Which year were the Lunna Holm completed?","select  ?o    {    <http://dbpedia.org/resource/Lunna_Holm> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1985"
"365","Which year were the Luokou Yellow River Railway Bridge completed?","select  ?o    {    <http://dbpedia.org/resource/Luokou_Yellow_River_Railway_Bridge> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","November 16, 1912"
"366","Which year were the Lurie Biomedical Engineering Center completed?","select  ?o    {    <http://dbpedia.org/resource/Lurie_Biomedical_Engineering_Center> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","2006"
"367","Which year were the Lusted Road Bridge completed?","select  ?o    {    <http://dbpedia.org/resource/Lusted_Road_Bridge> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1894"
"368","Which year were the Lutry Castle completed?","select  ?o    {    <http://dbpedia.org/resource/Lutry_Castle> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","16th century"
"369","Which year were the Luxembourg Palace completed?","select  ?o    {    <http://dbpedia.org/resource/Luxembourg_Palace> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1645"
"370","Which year were the Luzon Building completed?","select  ?o    {    <http://dbpedia.org/resource/Luzon_Building> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","approx. 8 February 1891"
"371","Which year were the Lviv Theatre of Opera and Ballet completed?","select  ?o    {    <http://dbpedia.org/resource/Lviv_Theatre_of_Opera_and_Ballet> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1900"
"372","Which year were the Lyle H. Fulton Memorial Bridge completed?","select  ?o    {    <http://dbpedia.org/resource/Lyle_H._Fulton_Memorial_Bridge> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","March 15, 1971"
"373","Which year were the Lynde Point Light completed?","select  ?o    {    <http://dbpedia.org/resource/Lynde_Point_Light> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1803 (first)"
"374","Which year were the Lyndon Baines Johnson Department of Education Building completed?","select  ?o    {    <http://dbpedia.org/resource/Lyndon_Baines_Johnson_Department_of_Education_Building> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1961"
"375","Which year were the Lyne Viaduct completed?","select  ?o    {    <http://dbpedia.org/resource/Lyne_Viaduct> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1863"
"376","Which year were the Lyngør Lighthouse completed?","select  ?o    {    <http://dbpedia.org/resource/Lyngør_Lighthouse> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1879"
"377","Which year were the Lynmouth Foreland Lighthouse completed?","select  ?o    {    <http://dbpedia.org/resource/Lynmouth_Foreland_Lighthouse> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1900"
"378","Which year were the Lynn Building completed?","select  ?o    {    <http://dbpedia.org/resource/Lynn_Building> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1868"
"379","Which year were the Lynn Shore Drive completed?","select  ?o    {    <http://dbpedia.org/resource/Lynn_Shore_Drive> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1907"
"380","Which year were the Lynnewood Hall completed?","select  ?o    {    <http://dbpedia.org/resource/Lynnewood_Hall> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1900"
"381","Which year were the Lyons Demesne completed?","select  ?o    {    <http://dbpedia.org/resource/Lyons_Demesne> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1797"
"382","Which year were the Lysefjord Bridge completed?","select  ?o    {    <http://dbpedia.org/resource/Lysefjord_Bridge> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1997"
"383","Which year were the Lystrup, Faxe Municipality completed?","select  ?o    {    <http://dbpedia.org/resource/Lystrup,_Faxe_Municipality> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1579"
"384","Which year were the Lytes Cary completed?","select  ?o    {    <http://dbpedia.org/resource/Lytes_Cary> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","19th century"
"385","Which year were the Lyttelton Road Tunnel Administration Building completed?","select  ?o    {    <http://dbpedia.org/resource/Lyttelton_Road_Tunnel_Administration_Building> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1963-64"
"386","Which year were the Lyttelton Times Building completed?","select  ?o    {    <http://dbpedia.org/resource/Lyttelton_Times_Building> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1904"
"387","Which year were the Lågskär Lighthouse completed?","select  ?o    {    <http://dbpedia.org/resource/Lågskär_Lighthouse> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1840 (first)"
"388","Which year were the Långe Erik completed?","select  ?o    {    <http://dbpedia.org/resource/Långe_Erik> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1845"
"389","Which year were the Långe Jan completed?","select  ?o    {    <http://dbpedia.org/resource/Långe_Jan> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1785"
"390","Which year were the Lépine Towers completed?","select  ?o    {    <http://dbpedia.org/resource/Lépine_Towers> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","2005"
"391","Which year were the Línea P completed?","select  ?o    {    <http://dbpedia.org/resource/Línea_P> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1944-1948"
"392","Which year were the López Serrano Building completed?","select  ?o    {    <http://dbpedia.org/resource/López_Serrano_Building> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1932"
"393","Which year were the Löberöd Castle completed?","select  ?o    {    <http://dbpedia.org/resource/Löberöd_Castle> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","17th century"
"394","Which year were the Löwenberg Castle completed?","select  ?o    {    <http://dbpedia.org/resource/Löwenberg_Castle> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","15th century"
"395","Which year were the Löwenburg and Philippsburg completed?","select  ?o    {    <http://dbpedia.org/resource/Löwenburg_and_Philippsburg> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","13th century"
"396","Which year were the Løve House completed?","select  ?o    {    <http://dbpedia.org/resource/Løve_House> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1757"
"397","Which year were the Løvenborg, Holbæk Municipality completed?","select  ?o    {    <http://dbpedia.org/resource/Løvenborg,_Holbæk_Municipality> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1630s"
"398","Which year were the Løvenholm completed?","select  ?o    {    <http://dbpedia.org/resource/Løvenholm> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1633"
"399","Which year were the Lüdao Lighthouse completed?","select  ?o    {    <http://dbpedia.org/resource/Lüdao_Lighthouse> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1939 (first)"
"400","Which year were the M&T Bank Building completed?","select  ?o    {    <http://dbpedia.org/resource/M&T_Bank_Building> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1972"
"401","Which year were the M-Palace completed?","select  ?o    {    <http://dbpedia.org/resource/M-Palace> <http://dbpedia.org/ontology/buildingEndDate>  ?o    }","1997"
